reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,userLang,app_id
087e5df9-f9bf-4989-8229-1ff4b241eccf,Atti Sala,https://play-lh.googleusercontent.com/a/ACg8ocJlAQcCSqlfIHbgKyVnsYzJiBwlvbz5pHJulhZQUFe7=mo,Buono,3,0,426.0.0.27.102,2023-09-15 11:29:47,,,426.0.0.27.102,IT,com.facebook.orca
b55e93ab-41b5-45cd-a165-a154334436df,Ivano Bortone,https://play-lh.googleusercontent.com/a/ACg8ocLJ4yo_b_w3mC-ndIsi-dEWmOOWI_BTgJPR6_tnjZP-=mo,(⁠=⁠｀⁠ェ⁠´⁠=⁠)(⁠@⁠_⁠@⁠)ヾ⁠(⁠*⁠’⁠ヽ⁠(⁠(⁠◎⁠д⁠◎⁠)⁠)⁠ゝ✧⁠\⁠(⁠>⁠o⁠<⁠)⁠ﾉ⁠✧(⁠@⁠_⁠@⁠)✧⁠\⁠(⁠>⁠o⁠<⁠)⁠ﾉ⁠✧(⁠@⁠_⁠@⁠)(⁠@⁠_⁠@⁠)Ｏ⁠’⁠*⁠)⁠/(⁠・⁠o⁠・⁠)ヽ⁠(⁠(⁠◎⁠д⁠◎⁠)⁠)⁠ゝヽ⁠(⁠(⁠◎⁠д⁠◎⁠)⁠)⁠ゝ,3,0,,2023-09-15 11:24:11,,,,IT,com.facebook.orca
28095976-8bf7-4736-95bc-bc5bf7fdf428,atticus,https://play-lh.googleusercontent.com/a-/ALV-UjV2UuMiH4YcDtw2v9NjIblx2UltsL0V-KllZbj68yc6rfI,"Dopo l'ultimo aggiornamento, sembra andare meglio s10e",4,6,426.0.0.27.102,2023-09-15 10:42:54,,,426.0.0.27.102,IT,com.facebook.orca
3b128551-3f80-4299-b835-4456f75456a9,dan dad,https://play-lh.googleusercontent.com/a/ACg8ocKxEHIaSAgRmyeN9rFctFXh39cBZCAFuCC4N5rR2835=mo,"È una app buona, ma non viene visualizzato l'orario corretto di ogni messaggio, alcuni messaggi non c'è proprio l'orario indicato",3,0,390.2.0.29.103,2023-09-15 09:22:15,,,390.2.0.29.103,IT,com.facebook.orca
86ce5952-71df-4114-8749-691fc4255233,Maurizio Muscarello,https://play-lh.googleusercontent.com/a/ACg8ocLLtjnl2I4kVC6FsFx5QLrj71Xhg72eVMDhrvQS88vb=mo,Buongiorno ottima,5,0,425.0.0.29.109,2023-09-15 09:15:40,,,425.0.0.29.109,IT,com.facebook.orca
594222b6-861e-4111-bb98-dd46e9984d85,Luca Piancastelli,https://play-lh.googleusercontent.com/a-/ALV-UjUCXN-EzRUpock_a2ESXYsOgvmmcDm5Uo9DUIyGzJHVY-U,Discreta 🥰,5,0,,2023-09-15 03:08:05,,,,IT,com.facebook.orca
1b68b0d2-2c15-44d7-bffc-4ed01f1516b5,Luca Piancastelli,https://play-lh.googleusercontent.com/a-/ALV-UjVj10R0vN_Amzw39lREvntOPzJBTRGGk_rlrLgYp0fD_w,Discreta app ❤,5,0,413.0.0.14.72,2023-09-15 02:47:04,,,413.0.0.14.72,IT,com.facebook.orca
3beebede-7c91-4c61-9064-01155c85b364,Sebastiano Barone,https://play-lh.googleusercontent.com/a/ACg8ocKj9cokCoCx7YHRIAswqW6ETELgAcmDDM3k-NRr8fYK=mo,Non mi fa inviare messaggi,3,0,426.0.0.27.102,2023-09-15 01:47:22,,,426.0.0.27.102,IT,com.facebook.orca
e7ab6c37-5754-4253-a33c-120b6ab26779,Monica Mariani,https://play-lh.googleusercontent.com/a/ACg8ocJjpfiCA273QbiAI_O_UI99M8HnSbdOXuksujvQ-25n7g=mo,"Appena installata, mi pare la giungla. Non è semplice, inoltre nella community non si eliminano tutti i gruppi",1,0,426.0.0.27.102,2023-09-14 23:30:04,,,426.0.0.27.102,IT,com.facebook.orca
2d8a81c9-625a-49c9-adc5-c1c6a64cefaf,Italo Grifoni,https://play-lh.googleusercontent.com/a/ACg8ocKh1Q6zT3yHYp7p1CLIDqkjbR04h-nEsGgXw6vQSNYJ=mo,CHE MERAVIGLIA POSSO APTIRE IL MIO CUORE ANCHE SE OGGI E' COME SE NON CI FOSSERO PIU' I MIEI PADRE MADRE E SORELLA CADUTI IN TEMPO DI GUERRA......UN MOMENTO MA CI SONO NELLA MIA MENTE ASSIEME ALLA MIA LEI CHE' NON CE' PIU' UN SALUTO DA ITALO GRIFONI BRUNO.SCUSATE LA TRISTEZZA MAA VOLTE FA PARTE DEL MIO EGO.MI PASSA F.PEDRONI MI RACCONTA UNA SUA BARZELLETTA NUOVA.ITALO.,1,10,424.0.0.25.113,2023-09-14 23:28:28,,,424.0.0.25.113,IT,com.facebook.orca
190498f5-712c-4d8b-a030-6e790dac2b6b,velia lechuga rey,https://play-lh.googleusercontent.com/a-/ALV-UjVf0twRQ_xJN1inoApvTj3-CVCVARk4Rz_1D5UdnBZwlLo,"Adesso ho aggiornato, cmq nn riesco ad inviare messaggi, si blocca o fa l'invio. Andiamo bene...",1,244,426.0.0.27.102,2023-09-14 23:14:40,,,426.0.0.27.102,IT,com.facebook.orca
040dfc4a-e4a6-4546-a3ae-384c3b0b9d89,Liliana Lorenzo,https://play-lh.googleusercontent.com/a/ACg8ocKSZremTUXZkFkefCk0oDv84pcCpBDbZ27BGJ6b4beK=mo,Pensionata,4,0,,2023-09-14 23:00:23,,,,IT,com.facebook.orca
ddb6a986-b180-4fc2-90c9-aa1cde187eef,Federico Caldarella,https://play-lh.googleusercontent.com/a/ACg8ocIj9r2q4Vok09N8ILI2qVDWNR2CpG6sJxaRAL2hDuMW=mo,"Non mi piace, preferisco il vecchio modo di mandare messaggi, e per le restrizioni di non poter mandare i messaggi senza sapere il motivo",1,23,402.0.0.11.101,2023-09-14 22:45:51,,,402.0.0.11.101,IT,com.facebook.orca
ef202ef5-3bf5-4d70-a0a0-7047ea255147,Antonio De Rosa,https://play-lh.googleusercontent.com/a-/ALV-UjWxYLWpXu64dc1cTC9OWuZtMhQgE5jjYinIHCWVjZwAh2Oe,"Non funziona su galaxy note 10 lite, quando apro crash e si arresta da solo",4,0,282.0.0.10.119,2023-09-14 22:37:58,,,282.0.0.10.119,IT,com.facebook.orca
ee9d6e87-b244-4696-b3fd-2a7c111d0222,nicola Meneghetti,https://play-lh.googleusercontent.com/a-/ALV-UjVP4ZVPEfnn49UkyvapaCufdXqjJn83wfYbKosJvmw_Lxs,È bello,5,0,390.2.0.29.103,2023-09-14 22:21:16,,,390.2.0.29.103,IT,com.facebook.orca
55abbd6d-2eb7-43ef-90cb-edf36debb14f,Marisa Carta,https://play-lh.googleusercontent.com/a/ACg8ocLzKmPN6PXGafaEHdJL8Wk1o4wT1OJ_lfIFftKNDxX1HA=mo,"Canale 1 mi piace più di tutti,. Degli altri canali👏👏👏❤️",4,0,422.0.0.18.107,2023-09-14 20:21:11,,,422.0.0.18.107,IT,com.facebook.orca
323d1877-9781-489b-873d-56e482ab0c78,Giuseppina Cantoia,https://play-lh.googleusercontent.com/a/ACg8ocLMe2yV72GeC0Pj1RQzRHieAErp1GV4TjbGo0Kf2Wjq=mo,mi piace,5,0,425.0.0.29.109,2023-09-14 17:44:28,,,425.0.0.29.109,IT,com.facebook.orca
72ede10b-f8bb-4423-8ae4-7021df491511,EmiliA Di Giovanni,https://play-lh.googleusercontent.com/a-/ALV-UjWI5SQhheYD4dzykBQ-57b9OujYGaiPOD_c6jETsrXm8Z4,Buona,5,0,425.0.0.29.109,2023-09-14 17:29:03,,,425.0.0.29.109,IT,com.facebook.orca
f61ffbe8-a389-4c5b-9dd4-c29b96c1dec1,Emanuele Sturbini,https://play-lh.googleusercontent.com/a/ACg8ocIhqdxYkSwGYH-9ZJfhonJRjXQVpSMDJMCXoshEK6E-=mo,Ok,5,199,425.0.0.29.109,2023-09-14 15:49:52,,,425.0.0.29.109,IT,com.facebook.orca
2fb40ff0-533e-4e6a-a0f8-dd9dfb4471e3,Sandro Chiacchiararelli,https://play-lh.googleusercontent.com/a-/ALV-UjX-QhB0n7IfWRF3Adh6T1iKKVcTsFDERKQKPSrqqAPC1Tk,"Rispetto alla versione Light ci sono più funzioni è vero ma comunque non è ottimizzata bene, tempo fa non mi faceva salvare le password quando passavo da un account all' altro nonostante fosse selezionato, le notifiche dei messaggi arrivano in ritardo e come l'app di facebook consuma abbastanza batteria. Notifico anche che è lento nell' agguornarsi nei messaggi quando si passa da PC ad App. C'è molto da rivedere.",2,119,425.0.0.29.109,2023-09-14 15:09:43,,,425.0.0.29.109,IT,com.facebook.orca
0cbaec03-13c2-402d-82e3-4db52ba412db,FEDERICA LOVE,https://play-lh.googleusercontent.com/a-/ALV-UjVLkEDddJeqUYs7F7WA1t3vrR69bDeN9-ub4tBCuKdcSL4,Questa è la seconda app di messaggistica che uso e come whatsapp per me è ottima! Molto carina e soprattutto molto bella la funzione che puoi scegliere un tema per la propria chat.. Non ho riportato nessun problema solo qualche bug ma nulla di grave. Spero che gli aggiornamenti futuri possano rendere l'app migliore di quanto già lo sia! Good (; ! ✨,5,8,425.0.0.29.109,2023-09-14 14:28:50,,,425.0.0.29.109,IT,com.facebook.orca
f1b62fa8-b8e0-4540-becb-3c955056c481,Andrea Enrico Di Somma,https://play-lh.googleusercontent.com/a-/ALV-UjUQk4ndPAlWTOJ5pXOt70MzcbapXuFRsFibj945r8F62KQ,Dovete togliere l'obbligo di utilizzare questa app per poter messaggiare,1,10660,425.0.0.29.109,2023-09-14 12:08:36,,,425.0.0.29.109,IT,com.facebook.orca
7d53e354-2cc0-4d1c-b1c0-6509cf12b0c5,Un utente Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,SEMPRE PEGGIO.......................................................................,1,34,425.0.0.29.109,2023-09-14 11:45:22,,,425.0.0.29.109,IT,com.facebook.orca
2c031849-6a12-444e-95db-b98c8a7c0e83,Stefano Linelli,https://play-lh.googleusercontent.com/a-/ALV-UjW830HF1qdB86qT_5r50pcHgNqN4A65jcMg8f--X9Rq,Aggiorno anche se non la uso x niente😭😭😭,1,22,425.0.0.29.109,2023-09-14 11:19:25,,,425.0.0.29.109,IT,com.facebook.orca
9b52d589-709d-4cc4-ae9e-34b45daf922a,Andrea,https://play-lh.googleusercontent.com/a-/ALV-UjW3jfuq0jK4U5tvmN7IU54CDXeOi8xivl4KIaRe1byzFzI,GRAVE MANCANZA: quando qualcuno condivide con te un video tramite Messenger non c'è la possibilità di andare avanti nel video come nella app... Non mi sembra una cosa così difficile implementare la barra per spostarsi nel video e non diverse lo vedere tutto.,3,342,425.0.0.29.109,2023-09-14 11:14:45,,,425.0.0.29.109,IT,com.facebook.orca
18a083e9-4147-42c7-85cc-c2b38e290f24,francesco giglio,https://play-lh.googleusercontent.com/a-/ALV-UjUNWDVyy4vAnpF8rT5QL53UksOJFP4N9Z2csk3Qr2KT_n4,Bellissima app.,5,7,425.0.0.29.109,2023-09-14 08:32:46,,,425.0.0.29.109,IT,com.facebook.orca
52e120d5-8e08-4f84-8517-e432d6382d50,Marco Cabrini,https://play-lh.googleusercontent.com/a/ACg8ocK3tCZeR4BowHwGCdivpM1tdJ4hp1QooC2YuXW9Y54L=mo,Riattivate la versione lite questa funziona malissimo... le notifiche vanno si e no e la app parte quando vuole ...se parte,1,0,241.0.0.17.116,2023-09-13 22:38:08,,,241.0.0.17.116,IT,com.facebook.orca
5ee60d37-7658-4298-9b6f-b0b3e0630d57,Un utente Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Vedo i recessioni dei altri ma che fatte ? Qualcuno li legge o scriviamo a Babbo Morto qua ???poi ogni settimana aggiornamenti ...,2,11,425.0.0.29.109,2023-09-13 22:11:53,,,425.0.0.29.109,IT,com.facebook.orca
451f2bdd-5286-4c7b-908c-37c0afa2507a,Redina Orsola,https://play-lh.googleusercontent.com/a-/ALV-UjVbR8BSZ7rwig_pQlNaHLSkvXipflCt0Y9qmWxghmeShQ,Redinaorsola,5,0,425.0.0.29.109,2023-09-13 21:02:46,,,425.0.0.29.109,IT,com.facebook.orca
27a1ac3d-1763-412c-9669-a78d97d179dd,Vitali Lucia,https://play-lh.googleusercontent.com/a/ACg8ocIQIqHm2Wabc2QZLFtIq5BhlrkF9N9sUBY6gE53n4is=mo,"Devo assolutamente desinstallare perche mi frega semmpre quello che accumulo ei non vi credete che tutta la gente e imbriaca e smartofonizzata o scemi come voi che credete sapere tutto ,ebbene vi dico che le patate fritte vi hanno dato al cervello.!!",1,0,,2023-09-13 19:42:33,,,,IT,com.facebook.orca
49378313-137f-41fd-b290-147955f90665,Daniela Russo,https://play-lh.googleusercontent.com/a-/ALV-UjWVLPfISbFfK4hABOpS_TB5NQBb6bJjQpyA9WasAqeVuw,W !,1,0,,2023-09-13 19:02:17,,,,IT,com.facebook.orca
be79724e-695b-42a9-9274-7da571b402a6,Elena De luca,https://play-lh.googleusercontent.com/a-/ALV-UjU4FXwMY1juGd-lYxhg8EgUjBjBXx2PU4GKuK_5yHaCzw,Bella,5,0,,2023-09-13 17:47:09,,,,IT,com.facebook.orca
25b19fa3-a62e-4839-90b4-6a57428a1709,Francesco paolo Redina,https://play-lh.googleusercontent.com/a/ACg8ocKaZRN24uhus50zpwqS4YAkzCtWLxZpAE4o-aL2J44_=mo,Molto efficace e utile,5,0,425.0.0.29.109,2023-09-13 17:18:59,,,425.0.0.29.109,IT,com.facebook.orca
9f1e6dd4-2780-4d57-94be-e89c7f0b0f85,Michele Mirarchi,https://play-lh.googleusercontent.com/a-/ALV-UjXljnZK2S22fkoqujF2GGXpzBkeYoEcwiFFK8Gk3dSnOvA,i messaggi,5,0,425.0.0.29.109,2023-09-13 17:09:03,,,425.0.0.29.109,IT,com.facebook.orca
44f917ba-766b-4865-a4c4-22858f2246c4,Elizabet Rodríguez,https://play-lh.googleusercontent.com/a/ACg8ocIHFKrnO2DEte5Z_jAhSBICEjHonxUxQygvLYyBhwBB=mo,Excelente,5,0,390.2.0.29.103,2023-09-13 16:33:45,,,390.2.0.29.103,IT,com.facebook.orca
dbd545c9-296d-4804-9f4a-14ec60f7b479,Giovanni Corradin,https://play-lh.googleusercontent.com/a/ACg8ocJanOQgTVkzOQfM3cX764RBxWoKS1mi5Mz7N3IWuqPL=mo,Buona applicazione.👍,5,12,425.0.0.29.109,2023-09-13 16:22:51,,,425.0.0.29.109,IT,com.facebook.orca
165c8f03-2e89-40d9-a97b-51e3eae1e2a4,Ivan Giannella,https://play-lh.googleusercontent.com/a-/ALV-UjWWHKW4EuyZaMG90Z-b9TR3i8aUrxluUNjWmSLCQ7LZWPQ,Y D,2,0,414.0.0.17.61,2023-09-13 14:08:30,,,414.0.0.17.61,IT,com.facebook.orca
a2bb9518-6262-4190-9e76-04d1c8a38025,Nicolas Stickar,https://play-lh.googleusercontent.com/a-/ALV-UjXP-a4d_Hh6YVdrX5vNbkkuLtF0mzY9DiuGWYq_OHF_YwU,Aaw2,3,0,424.0.0.25.113,2023-09-13 13:14:49,,,424.0.0.25.113,IT,com.facebook.orca
dc4cd90e-1be9-470b-8e7d-b503c3039e4c,Giorgio C,https://play-lh.googleusercontent.com/a-/ALV-UjVCSoyB9fGq7N8wAFjpnwcW1zM10WP322BbtacEummBe0Y,Buona,5,0,425.0.0.29.109,2023-09-13 10:53:33,,,425.0.0.29.109,IT,com.facebook.orca
82b6a9c4-8cc7-4db2-aa5f-8e10abbace31,Piero Morana,https://play-lh.googleusercontent.com/a/ACg8ocJZvnGjL0xep20RWd4jHsiyz_bXNPbTUWNUa1RcjABr=mo,0k,5,0,425.0.0.29.109,2023-09-13 09:00:46,,,425.0.0.29.109,IT,com.facebook.orca
6fc68b2c-bd56-42cf-a209-b644d26109bc,Fabio Foglia,https://play-lh.googleusercontent.com/a/ACg8ocJdJFoM8Uc1eAQKFub75ot0NPNUe4CxtTPNkQcYl7F-=mo,Perché non va bene i messaggio mi arrivano tardi,1,0,,2023-09-13 02:20:21,,,,IT,com.facebook.orca
a0605a84-699a-4517-8b19-9943ebc353b1,Luciano Tortora,https://play-lh.googleusercontent.com/a-/ALV-UjU0OJeZmAsB12lIVUmK5pRfWOUTVyDZrp_LJOguUQRIZiE,Buona,5,0,425.0.0.29.109,2023-09-12 22:57:08,,,425.0.0.29.109,IT,com.facebook.orca
63c44258-dccc-4355-82c0-3c8c49e0af02,tiziana gentile,https://play-lh.googleusercontent.com/a/ACg8ocIvKwd8IjfFrBJ5ER-78avqQAQPYz_ChUJsek9MDv_1=mo,Ultimamente non funziona il tauch unica app spero che si possa sistemare,1,0,425.0.0.29.109,2023-09-12 17:52:30,,,425.0.0.29.109,IT,com.facebook.orca
4500eab1-dbbe-4cb0-a5bd-40757550908a,Massimo Zanette,https://play-lh.googleusercontent.com/a-/ALV-UjXQUvBpMAPWMD2-foW1pK22yvDCFf0R6QaBUHN6uSeNmGQ,"Rimane sempre il pallino rosso di messaggi non letti quando invece sono stati visualizzati tutti,non sparisce",1,2,425.0.0.29.109,2023-09-12 17:29:14,,,425.0.0.29.109,IT,com.facebook.orca
69ea0e5c-d50a-4fc5-a8d9-e4c6551a8415,Paolo Dibitonto,https://play-lh.googleusercontent.com/a-/ALV-UjW-hpZmXnVzamdXbLSUL0RjV5bIJ5DRPnD4pFgOTW8mZzU,Buona,5,0,425.0.0.29.109,2023-09-12 13:53:40,,,425.0.0.29.109,IT,com.facebook.orca
cbdf9b8b-b345-44d9-bb3d-b115c64482cd,Pam Pam Gianga,https://play-lh.googleusercontent.com/a-/ALV-UjXj0wzc76UYqep5ZRdCi8sCnZRUlfbvRT57Bjwy5_AvSQ,Ottima,5,0,410.0.0.17.85,2023-09-12 13:48:39,,,410.0.0.17.85,IT,com.facebook.orca
030076e3-4246-4853-b482-be9e22caf706,Domenico Barberini,https://play-lh.googleusercontent.com/a/ACg8ocIqgf85-WkFHyGwuDsl3lxlqH_I-6YaJ5HnPhTGb-xr=mo,Buona,4,0,,2023-09-12 12:38:58,,,,IT,com.facebook.orca
a6e83c7c-143a-4860-960c-b2e28e1ba5a7,Francesco Grasso,https://play-lh.googleusercontent.com/a-/ALV-UjXgU99dp5TuPlMLauaVvJEFXQsRF_KIvsnkBJ8DOQAHF3M7,Pessima!,1,0,98.0.0.18.71,2023-09-12 10:59:04,,,98.0.0.18.71,IT,com.facebook.orca
c5f8ee6d-8562-488c-90b7-d36d6bec1f6d,Antonino,https://play-lh.googleusercontent.com/a/ACg8ocL9xCDci3Syv5uLaIBPV84kU9_R6peHt0Cf1HFighAJ=mo,Molto utile ed efficiente.,4,0,422.0.0.18.107,2023-09-12 10:49:46,,,422.0.0.18.107,IT,com.facebook.orca
a1324339-d60b-46b8-ad32-67b4dbb4e4fd,Pasquale Montesano,https://play-lh.googleusercontent.com/a/ACg8ocKfgQXXATUQkD22jOvd73rYpu1oYsPEAZwN-PRPt7n0=mo,Ottima,5,0,425.0.0.29.109,2023-09-12 10:38:01,,,425.0.0.29.109,IT,com.facebook.orca
e4e728a2-3217-4a5e-b70b-a78e1e23399d,Christian Cordaro,https://play-lh.googleusercontent.com/a/ACg8ocJNYWNrr6UosVzVIDPBrStN7fz7YSHb775j8y0mqqqrcBA=mo,"Troppo lento, nn apre i messaggi",2,0,425.0.0.29.109,2023-09-12 00:44:25,,,425.0.0.29.109,IT,com.facebook.orca
fc945e42-e4fe-47b3-9730-ac7413499e96,Alessandro,https://play-lh.googleusercontent.com/a/ACg8ocKetxgaTP56TXgY0t31rSYmLnLjlRQNU2kqRNxsT8Nm=mo,Molto utile e valido! Complimenti.,5,0,,2023-09-12 00:20:32,,,,IT,com.facebook.orca
f499c772-a15c-4970-b161-8036c421d011,Fulvio Fini,https://play-lh.googleusercontent.com/a-/ALV-UjULACtNF0D6O5CShpZDuRESJLaVbh7vhir1nTRAq-xfoQ,Discreta.,4,0,425.0.0.29.109,2023-09-11 23:23:01,,,425.0.0.29.109,IT,com.facebook.orca
ba40a3f6-bcf8-427e-886a-fab8d1acae04,Alessandro R. Vaccari,https://play-lh.googleusercontent.com/a/ACg8ocLvS4bGtNX5D9Oimo3VrNCT0E042EgB3Opmdemrhmc2=mo,"Oltre a obbligarti a scaricare prima Messenger lite e ora Messenger questo, pieno di notifiche inutili su tutti i gruppi",1,0,,2023-09-11 21:17:31,,,,IT,com.facebook.orca
23374b48-6de9-4c20-b54b-47313a27698f,Rosanna Odorizzi,https://play-lh.googleusercontent.com/a-/ALV-UjV7aWKutBGuzZHR02L3zeY5cqytaRJ0EO15zE8L8HkcmQ,Lo sempre usato ho sempre usato perché non riesco ad aprire Messanger Messenger,4,0,414.0.0.17.61,2023-09-11 16:56:26,,,414.0.0.17.61,IT,com.facebook.orca
9c89b58a-ea91-450f-b781-cd800a12802c,claudia valle,https://play-lh.googleusercontent.com/a-/ALV-UjX2DoW25CFzahtI6yBfPmi9fnDmM4P-Bo-x5kYn1ylTzjfW,"App penosa, inoltre ho ricevuto un blocco immotivato e già la seconda volta e sto cominciando a essere stanca!",1,12,424.0.0.25.113,2023-09-11 15:29:31,,,424.0.0.25.113,IT,com.facebook.orca
dd66515b-c570-4598-a04a-2387476c1c89,AFHO AHF,https://play-lh.googleusercontent.com/a/ACg8ocJnF9ERko87d_W5tq4639rq3ABHHzSaQpSvhPsUupVd=mo,usg,4,0,425.0.0.29.109,2023-09-11 15:22:58,,,425.0.0.29.109,IT,com.facebook.orca
a45474c3-f9f9-48b1-9617-5d5b8a7a5962,Lorenzo Scodellaro,https://play-lh.googleusercontent.com/a/ACg8ocJSOGKAqthQohu1s_LwdYUIY-7lJvZmizb6Gn6yoDeT=mo,Bella,5,0,425.0.0.29.109,2023-09-11 15:16:48,,,425.0.0.29.109,IT,com.facebook.orca
066dbdb4-290d-47d1-8ccd-59cb3e8e4599,giuseppe passarello,https://play-lh.googleusercontent.com/a/ACg8ocIoOZgO5iIVxFT4tW6kCzaOeln2uqmN4HeMG5UA1RN4=mo,Ottimo,5,0,425.0.0.29.109,2023-09-11 13:00:30,,,425.0.0.29.109,IT,com.facebook.orca
c194c18a-574a-4d58-9d5c-a82f58bae24f,Un utente Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Soddisfatto!!!!!,5,0,425.0.0.29.109,2023-09-11 10:32:58,,,425.0.0.29.109,IT,com.facebook.orca
53a9ecd8-11e0-4fab-985c-194b86b5a433,fabio sax,https://play-lh.googleusercontent.com/a/ACg8ocIxmJTq0h3dECmZU3DOEPPL9ieEOrOLsV2xSL9p0oa0=mo,"Preferivo la versione Lite, molto più semplice da usare",3,0,,2023-09-11 01:09:44,,,,IT,com.facebook.orca
41d935e4-c7ec-4ad3-90a0-8eafeb033d0d,Cristina Guedes,https://play-lh.googleusercontent.com/a/ACg8ocLJc3zyTW4pqkMPY4lKEgI7GRuQZT8GU4iyOVZgHVCs=mo,Buona,5,0,425.0.0.29.109,2023-09-10 17:17:24,,,425.0.0.29.109,IT,com.facebook.orca
7b4be0eb-9a7f-4434-8fee-5c3811302857,Alessandra Orlando,https://play-lh.googleusercontent.com/a-/ALV-UjXkhSkZ_dksZgYBiyE2M_hKTUIMy9ECFi1DtpDJNPSTYdJH,"Mettete un tasto rapido per attivare/disattivare la visibilità, per favore. Ogni volta, è un giro troppo lungo...",3,276,425.0.0.29.109,2023-09-10 16:04:18,,,425.0.0.29.109,IT,com.facebook.orca
56f861ad-076f-46cc-884c-e707252238ef,Patrizia Angius,https://play-lh.googleusercontent.com/a/ACg8ocLnh5p38YsjTmuqmpGJxSRDsNTQWiqLQviS_uaAPldD=mo,Ottimo,5,0,418.0.0.11.71,2023-09-10 12:03:28,,,418.0.0.11.71,IT,com.facebook.orca
32a6d688-9e73-4ef1-88b9-e3d64a3a9ef3,Anna Capuano,https://play-lh.googleusercontent.com/a-/ALV-UjXYBZpHvuY_YbJqpeeZExSf2SMJWrpxcDCQ-KPFoSaZlcwE,Ottima!,5,0,425.0.0.29.109,2023-09-10 03:44:38,,,425.0.0.29.109,IT,com.facebook.orca
fe6fcb9e-aa6f-4049-a28f-6ababf475f59,Anto Pi,https://play-lh.googleusercontent.com/a-/ALV-UjWcEMFYaIkZHGtU24RGgp5D-ZdUZvroQ1oFXmfYKVw-eg,"Z,_ 75 # Q 7,1za",1,0,,2023-09-10 01:45:18,,,,IT,com.facebook.orca
de1d16d8-b4a6-40c2-9697-bd302d3c2ad2,Sara Gallucci,https://play-lh.googleusercontent.com/a-/ALV-UjX7xtLj9nQSsR_A0fFr7dc__iTvbb5_Ir56EQbfo1PCgQ,"Rimangono notifiche non reali, anche dopo aggiornamento, invece quelle dei nuovi messaggi non arrivano.",1,0,425.0.0.29.109,2023-09-09 23:48:41,,,425.0.0.29.109,IT,com.facebook.orca
af209dbb-da55-46f8-b9fc-c31354069c28,Renzo Morello,https://play-lh.googleusercontent.com/a/ACg8ocKRb0UcGtKzFpqvOShLHc38NjIpDZI9bKXN14bKQ4ur=mo,Tutto bene grazie 🙏 serata .,5,0,425.0.0.29.109,2023-09-09 23:27:06,,,425.0.0.29.109,IT,com.facebook.orca
029d0f21-391b-4cdd-8eb4-b90631905424,Davide Marchesiello Official,https://play-lh.googleusercontent.com/a-/ALV-UjUdgTUV5-KS6Jkizvs28YAbeIfxrL9WVcE8FPWb4UH0Sfo,"Un cesso di applicazione, se potrei ne farei a meno volentieri!",1,0,425.0.0.29.109,2023-09-09 21:22:34,,,425.0.0.29.109,IT,com.facebook.orca
e10784f0-c8e2-405c-96dd-65b3fb72aed7,Viola Melonashi,https://play-lh.googleusercontent.com/a-/ALV-UjWHmF326ETzCcGKjtb1tRVjmaNpY8k8-6KD4GP7sEK-lPk,"Hello my freand kitarist!,!W",5,0,424.0.0.25.113,2023-09-09 19:57:23,,,424.0.0.25.113,IT,com.facebook.orca
fe0dc8b8-8a42-4b28-8a7a-7b44801b7361,Maria Grazia Ambrosecchia,https://play-lh.googleusercontent.com/a/ACg8ocJDuBnhAq6CU62ocP6IzbOzc4nWc6nbWwfkODEzJdK5=mo,Non funziona quasi mai,1,0,424.0.0.25.113,2023-09-09 15:42:43,,,424.0.0.25.113,IT,com.facebook.orca
046cc624-d931-4b16-bc77-30d87477ebd8,Luciano Di Genova,https://play-lh.googleusercontent.com/a-/ALV-UjVFgvzPwQ2kY9YeXvylSspKuyZeaJcydhz3q1VJoL9h58QS,non funziona bene,4,0,424.0.0.25.113,2023-09-09 13:47:51,,,424.0.0.25.113,IT,com.facebook.orca
5a78187f-5fce-4fbd-ab40-754e530a5994,Luca Biondi,https://play-lh.googleusercontent.com/a/ACg8ocL9Tt-i265d3F4e_CBph5kRyBMeM5WvRmq_Xrr3tAgk=mo,Non fa vedere ultima connessione. È pesante.,1,0,424.0.0.25.113,2023-09-09 07:51:57,,,424.0.0.25.113,IT,com.facebook.orca
88fd4baa-5666-4ba6-8cb2-f7e0b884cadd,Graziella Podda,https://play-lh.googleusercontent.com/a-/ALV-UjWWFu7xeB7ih2JHXz56olx576Gs4yDC8KvKUmJvQGapPw,Piu che buona...,4,0,423.0.0.25.113,2023-09-09 07:33:13,,,423.0.0.25.113,IT,com.facebook.orca
